customer_id,customer_name,age,city,product_id,product_name,category,purchase_date,purchase_quantity,price_per_unit,total_spent
2790,cindy smith,33.0,north kevin,160,organic apples,organic,2024-06-02,3.0,19.85,59.55
2792,tanya henry dvm,18.0,east alex,101,granola,vegetable,2024-01-14,2.0,17.55,35.1
2793,jessica floyd,56.0,south rogerchester,166,almond butter,dairy,2024-10-12,1.0,15.35,15.35
2794,theresa jones,78.0,lake thomasside,120,granola,organic,2024-04-06,1.0,11.24,11.24
2795,jeffrey gonzalez,21.0,ellisside,178,organic apples,snack,2024-07-14,1.0,13.25,13.25
2796,brent martinez,44.0,bruceshire,153,organic apples,organic,2024-07-22,1.0,13.72,13.72
2797,joseph campbell,75.0,vincentbury,197,organic apples,dairy,2024-08-14,4.0,17.83,71.32
2798,jesse williams,66.0,guerreroview,132,almond butter,dairy,2024-10-06,4.0,11.49,45.96
2799,sherry jones,72.0,carrhaven,147,fresh milk,vegetable,2024-08-08,4.0,1.4,5.6
2800,martin schwartz,70.0,lake alicia,101,granola,snack,2024-10-07,2.0,3.96,7.92
2801,daniel lam,66.0,sarahville,123,fresh milk,snack,2024-09-06,2.0,6.6,13.2
2803,dustin velazquez,43.0,west danielle,188,granola,vegetable,2024-05-14,1.0,17.01,17.01
2804,david wiley,70.0,port aaronland,161,kale,organic,2024-10-22,1.0,9.83,9.83
2805,jason washington,55.0,west garyshire,184,kale,vegetable,2024-08-20,1.0,3.74,3.74
2806,james barnes,31.0,marcinport,183,kale,snack,2024-02-05,2.0,14.73,29.46
2807,tina rice,48.0,north triciaborough,159,organic apples,dairy,2024-09-02,2.0,11.78,23.56
2808,robert hardy,26.0,christopherfurt,199,fresh milk,snack,2024-09-17,2.0,17.81,35.62
2809,jose diaz,67.0,port linda,101,kale,dairy,2024-01-03,2.0,12.37,24.74
2810,erica tran,28.0,meyerburgh,154,almond butter,dairy,2024-09-08,2.0,8.15,16.3
2811,erin silva,19.0,patrickbury,124,granola,organic,2024-04-07,4.0,18.59,74.36
2812,aaron brown,58.0,taylorbury,169,granola,dairy,2024-01-19,4.0,11.9,47.6
2813,emily hernandez,65.0,west juanfort,157,granola,dairy,2024-08-20,1.0,17.31,17.31
2814,howard montgomery,69.0,lake paulfort,187,granola,snack,2024-10-30,1.0,13.4,13.4
2815,raymond flores,47.0,south timothy,174,almond butter,snack,2024-05-12,3.0,14.09,42.27
2816,colin barker,46.0,new ericachester,152,organic apples,organic,2024-07-15,3.0,6.35,19.05
2817,amanda mendez,72.0,bartlettbury,195,fresh milk,organic,2024-07-14,1.0,9.11,9.11
2819,cody collins,22.0,north crystal,143,almond butter,snack,2024-04-22,4.0,16.97,67.88
2820,justin page,29.0,west andreaport,144,tofu,organic,2024-10-16,1.0,7.04,7.04
2821,courtney henry,30.0,west lukefurt,157,almond butter,vegetable,2024-10-23,4.0,13.15,52.6
2822,antonio harmon,49.0,mcconnellchester,112,organic apples,dairy,2024-06-22,2.0,5.28,10.56
2823,douglas adams,24.0,marktown,142,fresh milk,snack,2024-04-13,4.0,1.38,5.52
2824,gregory baker,46.0,south james,127,kale,organic,2024-07-06,4.0,1.38,5.52
2825,dale gonzales,56.0,alantown,137,tofu,dairy,2024-06-12,1.0,4.92,4.92
2826,lauren marquez,78.0,north melissaville,135,kale,dairy,2024-04-07,2.0,7.67,15.34
2827,crystal collins,56.0,tonyatown,154,almond butter,snack,2024-07-30,1.0,16.15,16.15
2828,scott fox,77.0,east saraville,119,kale,snack,2024-02-22,4.0,17.41,69.64
2829,ashley johnston,29.0,stefanieville,170,fresh milk,dairy,2024-05-23,1.0,11.47,11.47
2830,eric smith,53.0,craigfurt,156,kale,dairy,2024-10-21,1.0,4.02,4.02
2831,michael bender,47.0,north james,136,almond butter,snack,2024-09-24,4.0,1.34,5.36
2833,sandra evans,61.0,jimenezland,130,kale,organic,2024-09-07,3.0,8.94,26.82
2834,darren hernandez,60.0,lake davidchester,142,granola,vegetable,2024-06-22,2.0,8.57,17.14
2835,michael jackson,20.0,butlerfurt,171,kale,vegetable,2024-02-12,2.0,10.23,20.46
2836,john rodriguez,26.0,north patriciafort,105,organic apples,snack,2024-09-04,2.0,5.91,11.82
2837,emily page,37.0,new jeffrey,178,almond butter,dairy,2024-04-05,3.0,6.37,19.11
2838,michael ryan,56.0,lindsayhaven,121,tofu,snack,2024-09-20,1.0,12.02,12.02
2840,edgar kelly,56.0,east jeremytown,158,granola,snack,2024-05-31,3.0,18.97,56.91
2841,shawn levy,21.0,porj victoria,185,almond butter,dairy,2024-09-09,1.0,12.19,12.19
2842,zachary johnson,20.0,west danielhaven,125,almond butter,vegetable,2024-05-27,4.0,14.4,57.6
2843,yvette erickson,79.0,lake zachary,149,almond butter,vegetable,2024-09-14,1.0,19.36,19.36
2844,jennifer brown,41.0,west josephton,183,organic apples,snack,2024-06-05,1.0,16.54,16.54
2845,elizabeth diaz,22.0,williamhaven,127,kale,dairy,2024-05-26,2.0,13.71,27.42
2846,michael meyer,59.0,north bethstad,127,tofu,vegetable,2024-05-17,1.0,7.24,7.24
2847,michael dunn,70.0,east nicoleshire,108,granola,organic,2024-11-04,4.0,13.09,52.36
2848,chad lee,19.0,freystad,183,kale,vegetable,2024-09-15,4.0,17.7,70.8
2849,maria cabrera,39.0,east timothystad,153,granola,organic,2024-07-15,2.0,12.09,24.18
2851,richard hill,31.0,douglasside,198,almond butter,organic,2024-05-04,4.0,9.17,36.68
2853,stacy sampson,39.0,west adamhaven,199,granola,dairy,2024-08-06,3.0,12.66,37.98
2854,sarah castro,33.0,markbury,189,almond butter,snack,2024-02-20,3.0,2.14,6.42
2855,jeffrey hill,44.0,eriktown,172,kale,snack,2024-02-29,4.0,13.99,55.96
2856,james randolph,54.0,smithview,161,almond butter,organic,2024-06-14,3.0,16.85,50.55
2857,jared perez,33.0,kellyland,107,fresh milk,snack,2024-02-23,2.0,7.05,14.1
2858,philip schaefer,61.0,bairdland,179,fresh milk,dairy,2024-07-18,4.0,6.99,27.96
2859,james jensen,42.0,west brian,180,tofu,organic,2024-06-03,2.0,1.57,3.14
2860,alyssa medina,64.0,coryport,167,tofu,organic,2024-06-05,4.0,1.21,4.84
2861,drew flores,71.0,new scottview,199,tofu,dairy,2024-05-10,1.0,17.71,17.71
2862,carol williams,70.0,south jeremyview,194,almond butter,organic,2024-11-02,3.0,19.35,58.05
2863,wanda simon,33.0,snyderberg,193,kale,organic,2024-06-01,4.0,8.91,35.64
2864,kathleen taylor,57.0,lake danielleville,154,kale,dairy,2024-06-08,2.0,1.1,2.2
2865,brian jones,36.0,west kevinshire,111,tofu,snack,2024-11-08,1.0,7.85,7.85
2866,patricia bennett,55.0,christinebury,194,almond butter,dairy,2024-10-26,4.0,19.34,77.36
2867,vanessa harris,76.0,robertston,197,almond butter,dairy,2024-01-15,1.0,15.09,15.09
2868,carmen walton,36.0,port courtneystad,104,organic apples,organic,2024-04-23,3.0,19.97,59.91
2869,michelle stephens,40.0,elizabethton,144,fresh milk,dairy,2024-03-20,2.0,1.87,3.74
2870,sarah bates,27.0,colemouth,146,kale,dairy,2024-03-17,3.0,16.45,49.35
2871,jennifer lang,34.0,stephaniehaven,180,almond butter,dairy,2024-02-28,3.0,19.76,59.28
2872,stacey james,54.0,jonathanmouth,168,tofu,vegetable,2024-04-19,1.0,4.39,4.39
2873,laura love,33.0,jordanton,112,kale,dairy,2024-05-18,1.0,12.3,12.3
2874,erica lewis,69.0,jamesberg,159,fresh milk,vegetable,2024-08-16,2.0,11.43,22.86
2875,matthew everett,57.0,north derekfort,121,almond butter,organic,2024-08-10,2.0,15.89,31.78
2876,mary walker,56.0,south christopher,110,fresh milk,vegetable,2024-01-31,4.0,16.52,66.08
2877,allison parker,36.0,joseborough,191,almond butter,vegetable,2024-10-01,4.0,15.44,61.76
2878,edward lam,36.0,robinville,159,fresh milk,vegetable,2024-06-09,2.0,4.64,9.28
2879,william gibbs,50.0,lake veronica,197,fresh milk,snack,2024-09-01,3.0,18.29,54.87
2880,natalie moore,56.0,hannahshire,143,tofu,organic,2024-07-20,3.0,14.77,44.31
2881,mark watts,70.0,north brian,159,kale,dairy,2024-08-07,4.0,7.33,29.32
2882,mark lewis,53.0,west katherineton,181,tofu,snack,2024-07-28,1.0,7.99,7.99
2883,sean burns,29.0,lake heatherfurt,140,tofu,dairy,2024-08-23,3.0,5.91,17.73
2884,mike waller,69.0,mackfort,166,organic apples,vegetable,2024-03-05,1.0,107.72,107.72
2885,joshua pena,41.0,east joytown,140,granola,organic,2024-01-24,1.0,17.24,17.24
2886,gregory martinez,25.0,port brenda,141,organic apples,dairy,2024-05-21,3.0,7.9,23.700000000000003
2887,tammy vaughn,29.0,west ericside,125,granola,dairy,2024-02-12,1.0,4.1,4.1
2888,jennifer hayes,63.0,nguyenville,189,almond butter,snack,2024-01-22,4.0,5.98,23.92
2889,kayla navarro,44.0,matthewport,160,tofu,snack,2024-04-15,4.0,2.64,10.56
2890,kyle miller,79.0,west elizabeth,101,organic apples,organic,2024-06-28,3.0,14.05,42.150000000000006
2891,lisa brown,51.0,englishside,183,kale,organic,2024-02-25,2.0,16.71,33.42
2892,daniel smith,40.0,monicaton,125,fresh milk,snack,2024-06-27,2.0,14.36,28.72
2893,stephanie moss phd,45.0,new christineport,151,tofu,organic,2024-09-16,2.0,18.46,36.92
2894,sara robertson,29.0,lake john,137,granola,dairy,2024-10-14,2.0,13.01,26.02
2895,christina martinez,23.0,christineland,132,tofu,organic,2024-02-11,2.0,3.97,7.94
2896,daniel velasquez,39.0,north elizabeth,162,organic apples,snack,2024-04-04,2.0,3.05,6.1
2897,david adams,76.0,marcusview,117,almond butter,snack,2024-03-11,4.0,2.46,9.84
2898,joseph lloyd,69.0,theresaborough,191,organic apples,vegetable,2024-03-03,1.0,7.22,7.22
2899,wendy hill,42.0,castillostad,152,organic apples,organic,2024-08-14,1.0,7.49,7.49
2900,jennifer berg,62.0,jasmineton,146,tofu,organic,2024-10-06,4.0,6.72,26.88
2901,ray taylor,19.0,michaelborough,114,granola,snack,2024-03-27,2.0,12.66,25.32
2902,john ross,45.0,west randyhaven,187,almond butter,organic,2024-08-01,1.0,14.82,14.82
2903,jimmy gray,56.0,lake tonyaberg,105,fresh milk,dairy,2024-09-28,4.0,17.79,71.16
2904,thomas callahan,29.0,wilsonshire,105,almond butter,organic,2024-07-29,1.0,8.91,8.91
2905,katherine chambers,62.0,jacobburgh,175,kale,organic,2024-06-29,3.0,9.0,27.0
2906,allison austin,26.0,lopezport,189,almond butter,dairy,2024-03-27,4.0,18.1,72.4
2907,emily johnson,62.0,north eric,137,almond butter,organic,2024-07-04,3.0,14.63,43.89
2908,adam monroe,25.0,south jonathan,134,organic apples,dairy,2024-10-11,3.0,2.02,6.0600000000000005
2909,april burton,75.0,port jamesside,171,kale,organic,2024-07-03,3.0,18.82,56.46
2910,kristen carey md,39.0,new terryburgh,111,almond butter,vegetable,2024-04-07,3.0,3.68,11.04
2911,bryan pace,76.0,port michaelshire,108,fresh milk,snack,2024-07-26,4.0,19.09,76.36
2912,deborah nicholson,66.0,east jamesport,155,kale,vegetable,2024-07-31,2.0,19.47,38.94
2913,laura michael,19.0,lake ethanchester,168,fresh milk,dairy,2024-02-09,3.0,10.63,31.89
2914,alyssa collier,22.0,darinland,165,organic apples,dairy,2024-04-08,3.0,5.71,17.13
2915,steve coffey,64.0,south ashleyborough,110,kale,organic,2024-07-10,2.0,10.96,21.92
2917,stephen price,39.0,east jacqueline,152,kale,dairy,2024-03-02,4.0,7.89,31.56
2918,tony strong,28.0,morrisonview,164,almond butter,organic,2024-10-16,2.0,10.72,21.44
2919,jessica santos,25.0,christopherstad,136,almond butter,vegetable,2024-05-26,2.0,16.26,32.52
2920,rachel baker,23.0,nicholasmouth,185,fresh milk,vegetable,2024-10-06,3.0,5.92,17.759999999999998
2921,daniel berry,65.0,lake alexander,113,tofu,dairy,2024-03-24,2.0,8.1,16.2
2922,cory bell,40.0,anthonyland,119,kale,snack,2024-09-24,2.0,1.77,3.54
2923,henry king,58.0,south tami,101,granola,vegetable,2024-08-20,3.0,3.04,9.12
2924,tammie miles,23.0,thomasfurt,126,almond butter,vegetable,2024-07-18,1.0,15.45,15.45
2925,david burns,30.0,colestad,113,kale,vegetable,2024-09-27,1.0,2.89,2.89
2926,amber hubbard,41.0,south ginaview,139,kale,snack,2024-03-12,2.0,4.98,9.96
2927,mary anderson,29.0,east leah,108,tofu,vegetable,2024-10-25,2.0,13.81,27.62
2929,wendy carson,54.0,new brenda,118,organic apples,dairy,2024-10-03,4.0,2.3,9.2
2930,thomas black,78.0,west ruth,109,almond butter,dairy,2024-04-04,4.0,2.72,10.88
2931,sarah smith,30.0,newmanberg,138,almond butter,organic,2024-09-17,2.0,17.13,34.26
2932,tammy henry,60.0,campbellview,102,granola,organic,2024-07-29,1.0,12.8,12.8
2933,stephen garcia,18.0,south jesus,162,almond butter,dairy,2024-05-12,1.0,15.57,15.57
2934,aaron jordan,40.0,north christopher,179,granola,snack,2024-07-20,4.0,13.36,53.44
2935,francisco olsen,18.0,goodwinshire,158,almond butter,organic,2024-10-16,1.0,15.1,15.1
2936,darryl zimmerman,22.0,port joshuafort,175,granola,snack,2024-10-24,2.0,18.69,37.38
2937,edward jones,69.0,alexandershire,109,granola,snack,2024-08-24,1.0,15.16,15.16
2938,barbara griffin dds,49.0,jacksonborough,181,almond butter,dairy,2024-04-05,4.0,4.64,18.56
2939,mike moore,27.0,east danielle,130,fresh milk,vegetable,2024-06-21,2.0,5.34,10.68
2940,scott haney,30.0,south stephanie,173,almond butter,dairy,2024-01-09,3.0,4.75,14.25
2941,jean thompson,29.0,sarahhaven,183,granola,vegetable,2024-09-07,4.0,19.77,79.08
2942,curtis clark,68.0,east jamie,180,granola,organic,2024-03-26,2.0,2.85,5.7
2943,cindy arroyo,29.0,west thomas,198,granola,dairy,2024-02-20,4.0,4.99,19.96
2944,samuel smith,78.0,west jessicaburgh,153,granola,dairy,2024-01-04,3.0,3.72,11.16
2945,john monroe,46.0,port robertmouth,157,fresh milk,vegetable,2024-09-01,4.0,4.56,18.24
2946,courtney wade,36.0,east davidmouth,156,fresh milk,organic,2024-02-21,1.0,19.82,19.82
2947,phillip lee,35.0,lake pennytown,127,tofu,dairy,2024-01-13,3.0,18.16,54.48
2948,scott hawkins,22.0,rodriguezside,108,tofu,vegetable,2024-10-19,4.0,4.75,19.0
2949,john young,19.0,harrismouth,155,tofu,organic,2024-02-19,3.0,18.61,55.83
2950,george cain,54.0,east heatherport,102,fresh milk,dairy,2024-04-21,2.0,10.47,20.94
2951,amber hale,70.0,new jacobchester,172,organic apples,snack,2024-08-22,1.0,14.08,14.08
2952,marie nash,54.0,castanedatown,160,kale,snack,2024-10-22,2.0,1.66,3.32
2953,james brown,19.0,new paul,164,organic apples,organic,2024-11-02,1.0,19.64,19.64
2954,karen weber,46.0,dianamouth,184,organic apples,snack,2024-02-16,2.0,13.61,27.22
2955,molly fletcher,44.0,ashleyborough,168,kale,organic,2024-09-03,4.0,19.83,79.32
2956,william morris,60.0,amandaburgh,115,almond butter,vegetable,2024-03-26,3.0,12.38,37.14
2957,phillip petty,79.0,marissamouth,121,almond butter,dairy,2024-06-16,2.0,15.05,30.1
2958,jennifer gallagher,75.0,josephville,170,tofu,snack,2024-01-24,3.0,17.11,51.33
2959,kelly little,35.0,gabrielleland,173,tofu,dairy,2024-09-24,2.0,7.63,15.26
2960,lacey cooper,42.0,walkerberg,144,kale,vegetable,2024-05-25,4.0,16.76,67.04
2961,ashley hoffman,32.0,lutzhaven,127,kale,snack,2024-01-06,4.0,11.98,47.92
2962,olivia davis,19.0,east timothyview,193,granola,vegetable,2024-06-01,2.0,1.35,2.7
2965,jacob jordan,64.0,new jonathan,132,almond butter,organic,2024-04-18,2.0,6.99,13.98
2966,daniel lane,58.0,barbarashire,191,almond butter,organic,2024-08-30,4.0,16.94,67.76
2967,ricardo clark,30.0,west emily,195,tofu,snack,2024-05-29,4.0,14.18,56.72
2968,shannon silva,29.0,port johnhaven,146,almond butter,vegetable,2024-03-05,2.0,9.83,19.66
2969,ethan montgomery,49.0,port jenna,164,almond butter,vegetable,2024-04-27,3.0,1.15,3.45
2970,sean luna,44.0,gillfurt,144,kale,vegetable,2024-05-23,2.0,7.24,14.48
2971,rhonda cochran,27.0,rodneymouth,187,fresh milk,dairy,2024-08-02,3.0,137.55,412.65
2972,kristine sweeney,31.0,port phillip,167,kale,vegetable,2024-05-22,4.0,13.33,53.32
2974,rebecca wheeler,48.0,joanneview,101,tofu,dairy,2024-01-10,4.0,16.91,67.64
2975,sarah cook,51.0,port paula,172,almond butter,organic,2024-07-30,1.0,16.29,16.29
2976,lindsey kim,54.0,johnsonstad,163,almond butter,organic,2024-06-13,4.0,17.43,69.72
2977,elizabeth gonzalez md,68.0,jennaside,147,kale,organic,2024-10-15,137.0,3.23,442.51
2978,david davis,43.0,east adrian,121,organic apples,organic,2024-08-28,1.0,3.13,3.13
2979,kimberly salazar,48.0,north amybury,101,organic apples,snack,2024-09-02,4.0,14.29,57.16
2980,colleen acosta,30.0,east barbara,123,kale,organic,2024-02-23,4.0,13.97,55.88
2981,david brown,40.0,south andrewshire,158,fresh milk,dairy,2024-10-26,4.0,9.41,37.64
2982,brandon jones,57.0,michaelside,135,almond butter,vegetable,2024-08-03,3.0,14.55,43.650000000000006
2983,alicia leonard,24.0,castanedamouth,184,granola,organic,2024-02-16,1.0,4.71,4.71
2984,amy owen,50.0,south alexa,125,almond butter,organic,2024-09-20,1.0,5.15,5.15
2985,pamela hansen,68.0,moralesville,147,kale,snack,2024-03-15,1.0,18.41,18.41
2986,darrell bell,48.0,gonzalezton,196,kale,organic,2024-11-08,2.0,14.31,28.62
2987,katie jordan,50.0,lucasville,197,kale,snack,2024-07-10,3.0,2.67,8.01
2988,brent woods,51.0,ronnieberg,147,fresh milk,organic,2024-02-29,3.0,14.71,44.13
2989,stephanie stanley,43.0,mcdowellville,199,almond butter,dairy,2024-06-18,4.0,1.94,7.76
2990,kathryn perry,25.0,south emma,151,tofu,organic,2024-04-28,4.0,4.28,17.12
2991,matthew castaneda,59.0,west john,187,fresh milk,snack,2024-11-01,3.0,19.04,57.12
2993,tiffany malone,26.0,carolfort,150,tofu,vegetable,2024-06-05,1.0,12.24,12.24
2995,darrell robinson,58.0,batesmouth,171,kale,dairy,2024-07-13,2.0,11.4,22.8
2996,erin lee,50.0,robertport,100,kale,vegetable,2024-10-05,3.0,15.28,45.84
2997,charles woods,57.0,west robertfort,198,kale,dairy,2024-07-17,1.0,4.58,4.58
2998,emily knapp,57.0,swansonberg,177,fresh milk,dairy,2024-05-02,4.0,12.54,50.16
2999,deborah matthews,42.0,south kerry,126,granola,snack,2024-06-21,2.0,6.04,12.08
3000,joshua frost,54.0,new brandi,132,tofu,dairy,2024-09-04,2.0,13.08,26.16
3001,robin turner,78.0,heatherville,157,kale,snack,2024-03-25,2.0,2.73,5.46
3002,alyssa peters,39.0,lake meaganton,187,tofu,organic,2024-07-07,4.0,6.22,24.88
3003,michael wilson,71.0,north ryan,181,fresh milk,vegetable,2024-02-28,2.0,6.97,13.94
3004,brittany fitzgerald,68.0,south debra,180,tofu,snack,2024-10-15,1.0,11.6,11.6
3005,katie garcia,34.0,new luisstad,150,granola,snack,2024-05-13,2.0,14.73,29.46
3006,andrew williams,46.0,pollardfurt,132,organic apples,vegetable,2024-03-07,1.0,8.21,8.21
3007,peggy wells,43.0,west johnmouth,108,fresh milk,organic,2024-10-01,3.0,3.39,10.17
3008,kelly hodge,63.0,sandyfurt,157,almond butter,snack,2024-05-20,2.0,17.18,34.36
3009,terry ramirez,69.0,novakmouth,115,almond butter,organic,2024-09-12,1.0,17.69,17.69
3010,michelle singh,32.0,miguelberg,109,fresh milk,organic,2024-07-31,1.0,10.73,10.73
3011,mr. jeffrey weeks,55.0,port josephshire,196,kale,organic,2024-08-26,2.0,5.96,11.92
3012,catherine stone,54.0,lake anthonyport,130,almond butter,dairy,2024-01-19,1.0,12.88,12.88
3014,tamara farrell,55.0,mcguirechester,163,organic apples,dairy,2024-11-06,3.0,6.54,19.62
3015,harold lee,32.0,north jacqueline,146,granola,vegetable,2024-04-06,1.0,10.54,10.54
3016,teresa horn,55.0,thompsonchester,128,organic apples,organic,2024-05-16,3.0,14.53,43.59
3017,amber fernandez,34.0,west lisaland,139,organic apples,vegetable,2024-07-12,1.0,4.69,4.69
3018,timothy johnson,26.0,west julieton,155,kale,vegetable,2024-10-24,1.0,14.15,14.15
3019,james jackson,53.0,north davidhaven,111,almond butter,snack,2024-09-14,3.0,10.52,31.56
3020,mark dunlap,48.0,south damon,199,organic apples,vegetable,2024-03-26,2.0,9.63,19.26
3022,joanne norman,45.0,north jessicahaven,147,granola,organic,2024-05-20,2.0,12.23,24.46
3023,alicia delgado,55.0,elizabethside,184,organic apples,snack,2024-05-19,3.0,1.05,3.1500000000000004
3024,toni miller,71.0,keybury,196,tofu,vegetable,2024-06-01,3.0,2.04,6.12
3025,michael stevenson,51.0,north joshua,148,tofu,dairy,2024-01-03,4.0,6.74,26.96
3026,melissa hall,75.0,south sarahstad,182,fresh milk,vegetable,2024-09-07,2.0,3.62,7.24
3027,robert yates,67.0,lisaville,165,fresh milk,snack,2024-10-02,1.0,1.96,1.96
3028,christopher kelly,55.0,south robert,173,granola,snack,2024-03-30,4.0,2.06,8.24
3029,mark dixon,65.0,kentport,144,fresh milk,organic,2024-09-16,4.0,18.45,73.8
3030,victor smith,51.0,lake dustinhaven,198,almond butter,vegetable,2024-01-15,1.0,7.58,7.58
3031,daniel chavez,34.0,buchananville,194,kale,organic,2024-11-05,3.0,11.8,35.400000000000006
3032,tamara medina,36.0,amberfurt,109,almond butter,vegetable,2024-09-23,1.0,14.28,14.28
3033,meghan peters,62.0,fordside,106,kale,organic,2024-04-27,1.0,13.06,13.06
3034,lindsey jefferson,41.0,tiffanyborough,161,granola,vegetable,2024-03-29,1.0,2.16,2.16
3035,jasmine aguilar,70.0,brewerborough,113,fresh milk,dairy,2024-08-31,3.0,13.4,40.2
3037,carlos jordan,22.0,johnsonchester,140,almond butter,dairy,2024-09-27,2.0,10.67,21.34
3038,rachel swanson,72.0,harrisberg,110,organic apples,dairy,2024-01-06,3.0,16.34,49.02
3040,chelsey waller,67.0,knightfort,174,organic apples,vegetable,2024-03-15,4.0,16.12,64.48
3041,devin sanders,21.0,port spencer,184,kale,vegetable,2024-01-17,1.0,14.96,14.96
3042,robert jordan,53.0,moralesland,137,almond butter,organic,2024-03-16,1.0,7.69,7.69
3044,michael johnson,40.0,south williamville,148,kale,snack,2024-03-23,3.0,2.9,8.7
3045,megan hill,21.0,wyattmouth,190,granola,dairy,2024-10-14,1.0,4.34,4.34
3047,paul walker,18.0,north brandon,162,tofu,dairy,2024-03-02,2.0,5.69,11.38
3048,bruce kane,71.0,south tarahaven,158,kale,vegetable,2024-11-01,3.0,5.57,16.71
3049,megan thomas,71.0,lake johnton,158,tofu,dairy,2024-10-25,2.0,19.09,38.18
3050,allen turner,26.0,samuelmouth,130,almond butter,vegetable,2024-05-07,2.0,19.8,39.6
3051,david love,24.0,north jonathanview,135,granola,dairy,2024-10-01,113.0,3.7,418.1
3052,katie contreras,29.0,north cheryl,145,fresh milk,organic,2024-07-13,2.0,4.48,8.96
